# dt (sec)	Amp1 (V)	Width1 (s)	Amp2 (V)	Width2 (s)
#
3.205600e-05	   0.60645	6.053385e-08	   0.58300	1.441036e-07
1.222000e-05	   0.79018	6.886972e-08	   0.60235	1.419966e-07
2.472400e-05	   0.69968	6.627060e-08	   0.59086	1.423370e-07
3.863200e-05	   0.66753	6.592642e-08	   0.58639	1.429241e-07
1.129200e-05	   0.68225	6.425479e-08	   0.58151	1.417984e-07
1.963200e-05	   0.73593	7.010952e-08	   0.59513	1.435886e-07
3.922800e-05	   0.74632	6.815781e-08	   0.58130	1.421791e-07
1.290000e-05	   0.67744	6.693755e-08	   0.59416	1.428183e-07
9.804000e-06	   0.75392	6.781962e-08	   0.59874	1.422856e-07
1.480000e-05	   0.65649	6.672961e-08	   0.58440	1.419714e-07
2.502400e-05	   0.71239	6.844076e-08	   0.58805	1.419393e-07
1.592400e-05	   0.70064	6.747196e-08	   0.58857	1.434738e-07
3.006400e-05	   0.65473	6.464798e-08	   0.58566	1.437719e-07
2.491600e-05	   0.56646	5.983413e-08	   0.59541	1.419448e-07
3.961200e-05	   0.73331	6.587381e-08	   0.00000	3.680123e-09
8.328000e-06	   0.62774	6.415554e-08	   0.58788	1.418511e-07
6.700000e-06	   0.55811	6.348627e-08	   0.57679	1.422667e-07
1.944000e-05	   0.70948	6.949107e-08	   0.58727	1.427523e-07
1.351600e-05	   0.67143	6.488361e-08	   0.58717	1.431131e-07
7.716000e-06	   0.77961	6.871889e-08	   0.59918	1.431748e-07
7.020000e-06	   0.70993	6.453501e-08	   0.57948	1.431002e-07
3.444400e-05	   0.61675	6.359593e-08	   0.57632	1.423065e-07
2.488000e-06	   0.79343	7.120026e-08	   0.58154	1.426247e-07
2.192400e-05	   0.72428	6.895159e-08	   0.58329	1.418326e-07
1.164000e-06	   0.78318	7.409376e-08	   0.24655	5.587351e-08
2.425200e-05	   0.70307	6.566983e-08	   0.59542	1.431407e-07
1.077600e-05	   0.69805	6.603939e-08	   0.58541	1.422915e-07
3.075600e-05	   0.72252	6.762431e-08	   0.58642	1.445192e-07
1.842400e-05	   0.61995	6.321537e-08	   0.58966	1.435678e-07
3.746800e-05	   0.58205	5.898395e-08	   0.59213	1.437405e-07
1.688800e-05	   0.65142	6.591630e-08	   0.58862	1.435295e-07
3.674000e-05	   0.69731	6.872156e-08	   0.59140	1.428683e-07
2.213200e-05	   0.58890	6.129600e-08	   0.58826	1.443141e-07
7.196000e-06	   0.68760	6.467409e-08	   0.57951	1.427013e-07
2.308000e-05	   0.70889	6.496755e-08	   0.59132	1.424744e-07
1.172000e-05	   0.58969	6.054110e-08	   0.58305	1.417137e-07
2.975200e-05	   0.69485	6.728396e-08	   0.58596	1.418266e-07
2.759200e-05	   0.62436	6.278607e-08	   0.58598	1.423834e-07
2.072000e-06	   0.73206	6.788702e-08	   0.58465	1.434965e-07
6.228000e-06	   0.58910	6.680218e-08	   0.58694	1.433372e-07
1.820400e-05	   0.64962	6.352814e-08	   0.59472	1.430844e-07
8.888000e-06	   0.59357	6.304583e-08	   0.57900	1.436980e-07
2.024400e-05	   0.72671	6.460228e-08	   0.58843	1.433116e-07
3.560400e-05	   0.76204	7.007154e-08	   0.58528	1.425251e-07
7.856000e-06	   0.76126	6.905414e-08	   0.59003	1.431928e-07
1.644800e-05	   0.77300	6.790665e-08	   0.58561	1.422579e-07
1.006000e-05	   0.57940	6.041753e-08	   0.59300	1.425415e-07
6.332000e-06	   0.64129	6.251433e-08	   0.59290	1.429120e-07
2.242400e-05	   0.64316	6.140710e-08	   0.58467	1.426976e-07
1.267200e-05	   0.72444	6.597773e-08	   0.58904	1.414127e-07
1.587200e-05	   0.65499	6.342761e-08	   0.60010	1.434204e-07
7.240000e-06	   0.70386	6.641842e-08	   0.58402	1.423340e-07
9.564000e-06	   0.61036	6.080645e-08	   0.57915	1.427015e-07
8.160000e-06	   0.64980	6.205389e-08	   0.59689	1.424478e-07
2.018400e-05	   0.64307	6.482701e-08	   0.58423	1.432965e-07
3.739600e-05	   0.64559	6.448790e-08	   0.59155	1.422248e-07
3.010400e-05	   0.74753	6.828111e-08	   0.59240	1.429993e-07
9.108000e-06	   0.68983	6.354330e-08	   0.58408	1.422413e-07
3.246800e-05	   0.64664	6.230955e-08	   0.57950	1.423121e-07
2.961200e-05	   0.68352	6.550480e-08	   0.59477	1.427386e-07
7.612000e-06	   0.77345	7.021193e-08	   0.58281	1.421322e-07
3.135600e-05	   0.60674	6.093697e-08	   0.59141	1.424215e-07
3.836800e-05	   0.62695	6.159271e-08	   0.58161	1.435014e-07
6.936000e-06	   0.67866	6.418849e-08	   0.60442	1.430106e-07
1.081600e-05	   0.61399	6.637955e-08	   0.59141	1.436592e-07
1.340000e-05	   0.69781	6.828156e-08	   0.58814	1.431522e-07
7.548000e-06	   0.66015	6.381552e-08	   0.58155	1.415327e-07
1.705200e-05	   0.70022	6.827324e-08	   0.58581	1.439559e-07
3.183200e-05	   0.58613	5.934537e-08	   0.58921	1.424113e-07
2.513600e-05	   0.72277	6.709930e-08	   0.58057	1.428907e-07
2.450800e-05	   0.74190	6.787421e-08	   0.57205	1.422417e-07
3.241200e-05	   0.68426	6.184272e-08	   0.58676	1.421629e-07
2.208000e-05	   0.68897	6.213761e-08	   0.58760	1.428790e-07
1.915200e-05	   0.71525	6.513650e-08	   0.59004	1.435012e-07
3.279200e-05	   0.73206	6.608001e-08	   0.59122	1.428175e-07
2.718000e-05	   0.73958	6.828094e-08	   0.58425	1.431202e-07
2.208400e-05	   0.66701	6.475848e-08	   0.59653	1.428603e-07
3.290400e-05	   0.63656	6.424324e-08	   0.59139	1.418316e-07
3.972000e-06	   0.67411	6.540452e-08	   0.58998	1.426806e-07
3.832000e-05	   0.60079	6.268884e-08	   0.58775	1.432195e-07
2.310400e-05	   0.78216	6.988149e-08	   0.59485	1.426402e-07
1.595600e-05	   0.76046	6.652670e-08	   0.58499	1.426505e-07
1.146400e-05	   0.64341	6.309519e-08	   0.58709	1.426838e-07
2.379600e-05	   0.63213	6.458687e-08	   0.58891	1.431679e-07
1.486800e-05	   0.75822	6.989744e-08	   0.58010	1.425392e-07
1.462800e-05	   0.68149	6.337305e-08	   0.59809	1.430078e-07
2.114800e-05	   0.59227	6.335204e-08	   0.58244	1.426523e-07
3.104000e-06	   0.79832	7.332125e-08	   0.59280	1.417554e-07
1.834400e-05	   0.70865	6.498051e-08	   0.58951	1.416481e-07
2.503200e-05	   0.86383	7.180242e-08	   0.58862	1.419717e-07
3.613200e-05	   0.55863	6.003401e-08	   0.57881	1.416647e-07
5.212000e-06	   0.63903	6.354954e-08	   0.58816	1.438538e-07
3.404800e-05	   0.65351	6.969936e-08	   0.58728	1.436503e-07
3.829200e-05	   0.69582	6.561635e-08	   0.59344	1.430495e-07
3.287200e-05	   0.76017	7.119225e-08	   0.58105	1.432504e-07
2.253600e-05	   0.69095	6.819793e-08	   0.58819	1.425583e-07
2.142000e-05	   0.73289	6.756186e-08	   0.59563	1.430224e-07
7.216000e-06	   0.75714	6.623436e-08	   0.58947	1.425692e-07
2.394800e-05	   0.60167	5.959852e-08	   0.59164	1.421247e-07
2.477600e-05	   0.68686	6.404474e-08	   0.58796	1.417613e-07
2.492000e-05	   0.73451	6.573471e-08	   0.58799	1.424251e-07
2.197200e-05	   0.59800	6.496061e-08	   0.59001	1.429976e-07
3.448000e-06	   0.66253	6.280557e-08	   0.59115	1.426922e-07
3.041600e-05	   0.71017	6.697425e-08	   0.58425	1.425376e-07
2.086000e-05	   0.73634	6.840108e-08	   0.58891	1.435374e-07
1.980000e-05	   0.71786	6.745500e-08	   0.58356	1.425840e-07
8.280000e-06	   0.75548	6.684229e-08	   0.58598	1.422621e-07
2.304000e-05	   0.63229	6.222414e-08	   0.57978	1.434482e-07
3.472800e-05	   0.68500	6.335353e-08	   0.58212	1.423164e-07
1.382400e-05	   0.66857	6.452026e-08	   0.58867	1.431890e-07
1.656400e-05	   0.66565	6.247701e-08	   0.58642	1.425732e-07
2.617200e-05	   0.72364	6.905911e-08	   0.59536	1.433480e-07
3.357200e-05	   0.68580	6.529995e-08	   0.58704	1.406246e-07
1.050800e-05	   0.76057	6.864336e-08	   0.57695	1.435344e-07
2.568800e-05	   0.65686	6.940032e-08	   0.59345	1.425861e-07
1.040000e-05	   0.68886	6.772297e-08	   0.58344	1.445628e-07
2.133600e-05	   0.58548	6.493037e-08	   0.58209	1.417529e-07
8.952000e-06	   0.67895	6.498845e-08	   0.58599	1.432490e-07
3.375200e-05	   0.65890	6.686085e-08	   0.59686	1.428309e-07
3.254400e-05	   0.70073	6.542570e-08	   0.58961	1.428292e-07
1.751600e-05	   0.72988	6.939414e-08	   0.58820	1.434299e-07
3.242400e-05	   0.70254	6.760270e-08	   0.58703	1.418824e-07
3.585200e-05	   0.74067	6.714043e-08	   0.59112	1.433684e-07
3.776000e-05	   0.77002	7.131044e-08	   0.59527	1.430255e-07
5.092000e-06	   0.67993	6.716985e-08	   0.57856	1.438147e-07
3.168800e-05	   0.61574	6.469122e-08	   0.58644	1.421292e-07
1.648000e-05	   0.77200	6.938996e-08	   0.59384	1.419984e-07
2.756800e-05	   0.60870	6.772762e-08	   0.58558	1.441358e-07
2.546800e-05	   0.63539	6.325966e-08	   0.59273	1.434413e-07
1.028800e-05	   0.78585	7.218864e-08	   0.59108	1.428828e-07
2.018000e-05	   0.70188	6.691779e-08	   0.57811	1.419308e-07
3.217600e-05	   0.72620	6.592226e-08	   0.58298	1.427644e-07
2.647600e-05	   0.74041	6.694049e-08	   0.59284	1.428855e-07
9.816000e-06	   0.56475	6.515012e-08	   0.59629	1.427248e-07
1.160400e-05	   0.79245	7.388558e-08	   0.58918	1.426453e-07
3.403600e-05	   0.70491	6.610849e-08	   0.58832	1.435816e-07
2.467600e-05	   0.73272	6.928891e-08	   0.57985	1.417744e-07
2.024000e-05	   0.67211	6.719651e-08	   0.58261	1.431117e-07
3.635600e-05	   0.66519	6.564079e-08	   0.57283	1.400637e-07
1.892000e-05	   0.60342	6.277089e-08	   0.59051	1.410339e-07
1.693600e-05	   0.73668	6.843135e-08	   0.58734	1.429373e-07
2.783600e-05	   0.68144	6.391134e-08	   0.58810	1.415248e-07
2.509200e-05	   0.62081	6.420434e-08	   0.57266	1.433090e-07
8.924000e-06	   0.69495	6.478403e-08	   0.58748	1.428392e-07
2.061600e-05	   0.71635	6.913331e-08	   0.59288	1.433558e-07
6.524000e-06	   0.66987	6.297768e-08	   0.58260	1.430433e-07
2.951600e-05	   0.70662	6.610667e-08	   0.58278	1.448432e-07
3.436000e-06	   0.72837	6.689415e-08	   0.59046	1.424547e-07
1.949600e-05	   0.82361	7.297410e-08	   0.58080	1.420247e-07
3.436400e-05	   0.66779	6.198305e-08	   0.57823	1.420760e-07
1.295600e-05	   0.70560	6.866888e-08	   0.58691	1.436938e-07
1.251600e-05	   0.64997	6.241701e-08	   0.58699	1.435844e-07
1.997600e-05	   0.63014	6.384604e-08	   0.59930	1.440683e-07
1.245600e-05	   0.64376	6.148658e-08	   0.58613	1.433431e-07
2.457200e-05	   0.63659	6.189143e-08	   0.58877	1.437958e-07
1.180000e-06	   0.69526	6.534161e-08	   0.58061	1.414723e-07
4.160000e-06	   0.67675	6.476318e-08	   0.58677	1.422562e-07
3.770400e-05	   0.69331	6.635681e-08	   0.59527	1.415970e-07
3.219600e-05	   0.74289	6.911232e-08	   0.59676	1.431241e-07
3.652000e-05	   0.62877	6.659196e-08	   0.57966	1.433111e-07
2.253200e-05	   0.56708	6.141265e-08	   0.57924	1.423638e-07
3.104800e-05	   0.67549	6.855702e-08	   0.58566	1.426688e-07
6.316000e-06	   0.76468	6.794305e-08	   0.59548	1.429467e-07
3.400800e-05	   0.71834	6.494710e-08	   0.58689	1.430878e-07
2.128800e-05	   0.66401	6.397698e-08	   0.58440	1.422976e-07
3.160000e-06	   0.61946	6.683753e-08	   0.58892	1.423961e-07
7.532000e-06	   0.64743	6.370386e-08	   0.59345	1.431616e-07
1.016800e-05	   0.69416	6.430300e-08	   0.60302	1.427181e-07
3.809600e-05	   0.73889	6.750648e-08	   0.60124	1.439447e-07
1.064000e-06	   0.67327	6.367594e-08	   0.58406	1.419289e-07
1.736800e-05	   0.64655	6.549859e-08	   0.58135	1.428802e-07
2.774800e-05	   0.72448	6.569951e-08	   0.58697	1.431890e-07
1.121600e-05	   0.68657	6.468360e-08	   0.59098	1.425503e-07
1.522400e-05	   0.62203	6.637206e-08	   0.59886	1.433802e-07
6.144000e-06	   0.60503	6.452467e-08	   0.59898	1.421324e-07
1.143600e-05	   0.64610	6.197085e-08	   0.58185	1.430661e-07
5.932000e-06	   0.74814	6.609470e-08	   0.58697	1.430102e-07
1.759200e-05	   0.68788	6.320442e-08	   0.59285	1.428481e-07
4.764000e-06	   0.68871	6.435070e-08	   0.58725	1.426461e-07
2.102000e-05	   0.63255	6.430270e-08	   0.58624	1.429613e-07
3.122800e-05	   0.65026	6.374315e-08	   0.59274	1.436278e-07
2.416800e-05	   0.64684	6.347492e-08	   0.58881	1.410643e-07
2.978800e-05	   0.61071	6.257109e-08	   0.58507	1.419955e-07
1.751600e-05	   0.62863	6.318488e-08	   0.58128	1.423434e-07
2.136400e-05	   0.62845	6.312241e-08	   0.58939	1.427419e-07
2.738400e-05	   0.59834	6.162316e-08	   0.57669	1.431211e-07
3.618400e-05	   0.62566	6.713263e-08	   0.58086	1.423955e-07
1.888400e-05	   0.73334	6.876594e-08	   0.58465	1.415109e-07
8.592000e-06	   0.68160	6.631829e-08	   0.58592	1.440467e-07
1.662000e-05	   0.62474	6.774370e-08	   0.58972	1.433925e-07
3.351600e-05	   0.67669	6.691918e-08	   0.57605	1.426302e-07
3.607200e-05	   0.59352	6.269133e-08	   0.59019	1.425747e-07
1.130800e-05	   0.68210	6.576199e-08	   0.58823	1.424578e-07
3.606400e-05	   0.66783	6.599134e-08	   0.59728	1.435019e-07
2.030400e-05	   0.74391	6.969764e-08	   0.58892	1.436886e-07
5.596000e-06	   0.71365	6.290336e-08	   0.57734	1.435601e-07
1.235200e-05	   0.81264	7.410098e-08	   0.59552	1.432444e-07
5.988000e-06	   0.75773	6.967376e-08	   0.59385	1.434561e-07
2.634000e-05	   0.60281	6.357593e-08	   0.59443	1.428127e-07
3.794400e-05	   0.70145	6.980590e-08	   0.57829	1.429334e-07
4.440000e-06	   0.79845	7.069872e-08	   0.58026	1.434248e-07
1.620000e-06	   0.66621	6.175247e-08	   0.57649	1.418073e-07
2.043200e-05	   0.73104	7.328220e-08	   0.58977	1.430323e-07
1.604800e-05	   0.65797	6.308980e-08	   0.59124	1.427539e-07
9.320000e-06	   0.74140	6.733829e-08	   0.58794	1.430811e-07
1.807200e-05	   0.67549	6.464803e-08	   0.59628	1.443470e-07
3.881200e-05	   0.77645	6.951582e-08	   0.58134	1.431290e-07
2.054800e-05	   0.62871	6.440289e-08	   0.58794	1.425689e-07
3.652000e-06	   0.74230	6.476652e-08	   0.59197	1.440634e-07
1.766800e-05	   0.65794	6.193969e-08	   0.58564	1.435668e-07
1.627600e-05	   0.74359	6.961384e-08	   0.58800	1.428102e-07
1.501200e-05	   0.66605	6.379155e-08	   0.58862	1.423483e-07
3.366800e-05	   0.73483	6.653811e-08	   0.58869	1.438955e-07
3.825200e-05	   0.69875	7.095583e-08	   0.58347	1.416114e-07
5.748000e-06	   0.65954	6.552341e-08	   0.58050	1.415085e-07
2.725200e-05	   0.73247	7.177770e-08	   0.59232	1.429134e-07
2.520800e-05	   0.67661	6.691261e-08	   0.57830	1.421367e-07
6.644000e-06	   0.63977	6.640299e-08	   0.58669	1.433168e-07
1.466000e-05	   0.78636	7.224570e-08	   0.58794	1.424363e-07
3.317600e-05	   0.70734	6.571801e-08	   0.59336	1.439124e-07
9.468000e-06	   0.76146	6.917010e-08	   0.58886	1.419530e-07
1.098800e-05	   0.63870	6.649606e-08	   0.59097	1.428879e-07
1.406000e-05	   0.61936	6.237656e-08	   0.57275	1.418584e-07
2.312400e-05	   0.67063	6.834309e-08	   0.58620	1.428297e-07
2.166400e-05	   0.71230	6.457023e-08	   0.58512	1.437164e-07
3.052000e-06	   0.74963	6.629259e-08	   0.59279	1.420984e-07
9.184000e-06	   0.64116	6.311136e-08	   0.58563	1.445673e-07
6.028000e-06	   0.69501	6.702713e-08	   0.58388	1.419876e-07
2.235200e-05	   0.77490	6.643866e-08	   0.58345	1.429144e-07
2.293600e-05	   0.74239	6.647708e-08	   0.58528	1.432396e-07
2.482400e-05	   0.69428	6.360164e-08	   0.59596	1.429902e-07
2.653600e-05	   0.71227	6.786675e-08	   0.58413	1.420338e-07
3.120000e-06	   0.67496	6.428210e-08	   0.59001	1.433352e-07
5.248000e-06	   0.67960	6.546499e-08	   0.58886	1.419874e-07
2.114400e-05	   0.65233	7.063213e-08	   0.58300	1.432243e-07
3.919200e-05	   0.71261	6.742455e-08	   0.57732	1.423447e-07
2.389200e-05	   0.55826	6.604616e-08	   0.59080	1.434752e-07
2.852800e-05	   0.67572	6.535674e-08	   0.58651	1.426797e-07
3.599200e-05	   0.69528	6.703909e-08	   0.59407	1.427583e-07
2.510800e-05	   0.66812	6.472788e-08	   0.58185	1.429142e-07
3.046000e-05	   0.64504	6.346721e-08	   0.58591	1.422152e-07
3.186800e-05	   0.68982	6.516097e-08	   0.58030	1.427759e-07
3.020000e-06	   0.76299	7.063995e-08	   0.59043	1.422298e-07
1.781200e-05	   0.69344	6.490827e-08	   0.58041	1.423507e-07
3.272400e-05	   0.54058	5.886170e-08	   0.59794	1.416415e-07
3.661200e-05	   0.63542	6.422115e-08	   0.59634	1.432648e-07
2.296000e-05	   0.68360	6.923757e-08	   0.59315	1.429129e-07
3.833600e-05	   0.70108	6.864621e-08	   0.59666	1.445895e-07
3.321600e-05	   0.67670	6.385202e-08	   0.59517	1.439696e-07
2.265600e-05	   0.53838	5.855327e-08	   0.58288	1.418581e-07
2.369200e-05	   0.68638	6.279906e-08	   0.57719	1.418134e-07
1.440000e-06	   0.74527	6.898187e-08	   0.58703	1.429085e-07
2.072800e-05	   0.65557	6.270855e-08	   0.58525	1.429984e-07
1.201200e-05	   0.68958	6.630386e-08	   0.59056	1.440449e-07
3.945600e-05	   0.63416	6.483471e-08	   0.58045	9.795638e-08
2.145200e-05	   0.60301	6.247699e-08	   0.58801	1.436008e-07
2.692000e-05	   0.70476	6.746245e-08	   0.60252	1.416989e-07
5.472000e-06	   0.75832	6.521116e-08	   0.58890	1.431656e-07
2.601200e-05	   0.71638	6.431274e-08	   0.58167	1.418375e-07
2.169600e-05	   0.71308	6.603557e-08	   0.58841	1.427493e-07
2.804800e-05	   0.69687	6.450247e-08	   0.60719	1.417570e-07
1.800400e-05	   0.77454	6.957577e-08	   0.57974	1.414364e-07
2.012000e-05	   0.60822	6.270996e-08	   0.59641	1.423430e-07
3.823600e-05	   0.82431	7.275381e-08	   0.58152	1.418905e-07
1.118400e-05	   0.70157	6.561687e-08	   0.58183	1.428243e-07
3.818800e-05	   0.64592	6.537247e-08	   0.58379	1.418304e-07
2.806400e-05	   0.59235	6.467948e-08	   0.59552	1.417755e-07
2.723200e-05	   0.58013	6.318321e-08	   0.58660	1.419637e-07
1.910800e-05	   0.58812	6.508422e-08	   0.59531	1.422864e-07
3.193600e-05	   0.77933	7.196568e-08	   0.58576	1.427579e-07
3.636400e-05	   0.64500	6.169154e-08	   0.58720	1.438425e-07
4.432000e-06	   0.68135	6.327234e-08	   0.58419	1.428980e-07
9.148000e-06	   0.70716	7.366411e-08	   0.58823	1.419998e-07
3.936000e-05	   0.66118	6.736699e-08	   0.59040	1.437165e-07
7.888000e-06	   0.65938	6.816695e-08	   0.58594	1.420312e-07
9.860000e-06	   0.73933	6.785841e-08	   0.59144	1.414397e-07
5.228000e-06	   0.73425	6.710206e-08	   0.57945	1.430421e-07
1.998800e-05	   0.70454	6.452726e-08	   0.58364	1.431340e-07
1.101600e-05	   0.65937	6.486684e-08	   0.59162	1.432407e-07
1.919600e-05	   0.69299	6.533565e-08	   0.58696	1.431481e-07
6.672000e-06	   0.71466	6.643918e-08	   0.58078	1.426279e-07
1.012000e-05	   0.66752	6.364356e-08	   0.59525	1.440150e-07
2.276400e-05	   0.69442	6.387004e-08	   0.59539	1.427545e-07
9.068000e-06	   0.54559	6.013600e-08	   0.58557	1.433903e-07
3.108800e-05	   0.62203	6.130100e-08	   0.58499	1.435203e-07
1.682400e-05	   0.76655	6.807605e-08	   0.58493	1.428934e-07
1.471600e-05	   0.69278	6.391173e-08	   0.58210	1.427846e-07
1.757200e-05	   0.72283	6.557047e-08	   0.58625	1.427636e-07
1.329200e-05	   0.56120	6.153352e-08	   0.58343	1.421377e-07
4.828000e-06	   0.65843	6.143891e-08	   0.57685	1.426396e-07
2.068800e-05	   0.59593	6.342924e-08	   0.59292	1.432184e-07
2.860400e-05	   0.60994	6.365179e-08	   0.60236	1.422755e-07
1.447200e-05	   0.63005	6.771142e-08	   0.58797	1.431845e-07
3.490800e-05	   0.60650	6.065776e-08	   0.59290	1.435267e-07
9.352000e-06	   0.69870	6.420148e-08	   0.58446	1.422973e-07
1.503600e-05	   0.70470	6.611005e-08	   0.58196	1.417789e-07
1.202400e-05	   0.77603	7.234531e-08	   0.58707	1.426518e-07
2.858800e-05	   0.72296	6.496469e-08	   0.58604	1.436451e-07
2.957600e-05	   0.74291	6.547434e-08	   0.59120	1.418215e-07
1.631200e-05	   0.74287	6.890944e-08	   0.59039	1.427257e-07
2.145600e-05	   0.59105	6.500768e-08	   0.58996	1.427224e-07
2.411600e-05	   0.60928	6.284467e-08	   0.58181	1.434658e-07
9.836000e-06	   0.59117	6.716890e-08	   0.57778	1.429957e-07
3.323200e-05	   0.58860	6.088133e-08	   0.57832	1.425898e-07
1.869600e-05	   0.74482	7.000561e-08	   0.58812	1.429997e-07
3.362800e-05	   0.77922	7.064516e-08	   0.58509	1.419576e-07
1.100000e-05	   0.66279	6.391027e-08	   0.58423	1.415657e-07
2.789600e-05	   0.75646	6.620391e-08	   0.58521	1.434152e-07
9.824000e-06	   0.67856	6.616529e-08	   0.58902	1.427361e-07
2.799200e-05	   0.71988	6.980116e-08	   0.59251	1.430541e-07
2.297600e-05	   0.65664	6.247151e-08	   0.58852	1.426501e-07
2.411200e-05	   0.65411	6.400515e-08	   0.59080	1.431795e-07
1.288800e-05	   0.68228	6.664045e-08	   0.58615	1.433767e-07
1.630800e-05	   0.69342	6.348394e-08	   0.58351	1.424904e-07
2.220400e-05	   0.69960	6.545711e-08	   0.59809	1.421932e-07
3.039200e-05	   0.55604	6.075286e-08	   0.58531	1.414497e-07
2.868400e-05	   0.70894	6.836719e-08	   0.60063	1.427709e-07
1.424800e-05	   0.73603	6.688624e-08	   0.58381	1.420766e-07
6.296000e-06	   0.67332	6.398041e-08	   0.57823	1.407793e-07
2.516000e-05	   0.67714	6.447085e-08	   0.57764	1.428278e-07
6.900000e-06	   0.71193	6.675967e-08	   0.59475	1.419763e-07
3.378400e-05	   0.74546	6.682405e-08	   0.58306	1.430948e-07
2.155600e-05	   0.70778	6.681338e-08	   0.59029	1.433983e-07
2.756400e-05	   0.72427	6.859599e-08	   0.59138	1.434781e-07
3.538400e-05	   0.69970	6.511500e-08	   0.59015	1.435151e-07
3.296000e-05	   0.70317	6.646544e-08	   0.58502	1.423404e-07
3.787200e-05	   0.70771	6.658889e-08	   0.57918	1.418112e-07
3.428000e-06	   0.62042	6.478462e-08	   0.58437	1.418204e-07
1.304000e-06	   0.65427	6.181490e-08	   0.58745	1.429199e-07
3.810400e-05	   0.68642	6.566477e-08	   0.59543	1.433011e-07
2.350800e-05	   0.64037	6.390054e-08	   0.59838	1.429810e-07
1.180000e-05	   0.75596	6.805498e-08	   0.58612	1.421315e-07
1.768000e-06	   0.65801	6.716754e-08	   0.58071	1.427833e-07
2.193200e-05	   0.75924	6.960944e-08	   0.58397	1.438275e-07
3.745200e-05	   0.70112	6.502644e-08	   0.59677	1.425049e-07
1.157600e-05	   0.70617	6.534451e-08	   0.58852	1.417352e-07
2.420000e-05	   0.67180	6.415456e-08	   0.57721	1.425842e-07
1.096400e-05	   0.67589	6.702007e-08	   0.58716	1.432182e-07
2.172800e-05	   0.67669	6.609120e-08	   0.59126	1.420694e-07
8.672000e-06	   0.64018	6.045825e-08	   0.58666	1.421946e-07
1.886400e-05	   0.62369	7.069593e-08	   0.58441	1.417943e-07
2.968400e-05	   0.68616	6.504050e-08	   0.59374	1.420375e-07
1.396000e-06	   0.68900	6.640375e-08	   0.58533	1.425057e-07
3.286400e-05	   0.71837	6.646372e-08	   0.59092	1.441550e-07
1.028000e-06	   0.58701	6.071745e-08	   0.52482	8.189403e-08
2.260000e-06	   0.61258	6.288442e-08	   0.59518	1.430997e-07
2.081600e-05	   0.69156	6.615291e-08	   0.57423	1.422815e-07
1.741600e-05	   0.80065	7.231522e-08	   0.58350	1.436878e-07
3.342400e-05	   0.58685	6.387540e-08	   0.59186	1.433181e-07
1.262400e-05	   0.67741	6.510444e-08	   0.59676	1.426137e-07
2.491600e-05	   0.58625	6.012594e-08	   0.59154	1.419678e-07
