Trigger Count=16175	Output Count=1359	Elapsed Time=05:00.001	Number of Pulses CH0=1	Number of Pulses CH1=1
te (Hz)=2.50E+8	Min record length=142	Trigger level (V)=0.1200	Channel 0 threshold (V)=0.0250	Channel 1 threshold (V)=0.0250	Range (microseconds)=0.5000	Pulse 2 delay (microseconds)=0.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
2.000000E-8	0.365960	2.906857E-8	0.000000	0.000000	0.000000	5.200000E-8	0.227799	5.304448E-8	0.000000	0.000000	0.000000
0.000000	0.304144	4.187215E-8	0.000000	0.000000	0.000000	3.600000E-8	0.066931	2.782457E-8	0.000000	0.000000	0.000000
4.400000E-8	0.133599	2.876551E-8	0.000000	0.000000	0.000000	7.200000E-8	0.411167	3.290484E-8	0.000000	0.000000	0.000000
3.200000E-8	0.200087	3.216784E-8	0.000000	0.000000	0.000000	1.200000E-7	0.030110	3.544592E-8	0.000000	0.000000	0.000000
3.200000E-8	0.244188	3.168012E-8	0.000000	0.000000	0.000000	6.800000E-8	0.071530	3.348351E-8	0.000000	0.000000	0.000000
4.000000E-9	0.550535	3.441745E-8	0.000000	0.000000	0.000000	3.600000E-8	0.375151	3.567078E-8	0.000000	0.000000	0.000000
2.800000E-8	0.292946	3.080316E-8	0.000000	0.000000	0.000000	6.800000E-8	0.018471	2.695462E-8	0.000000	0.000000	0.000000
3.600000E-8	0.062894	5.914376E-8	0.000000	0.000000	0.000000	7.200000E-8	0.037285	3.310164E-8	0.000000	0.000000	0.000000
8.000000E-9	0.505908	3.801045E-8	0.000000	0.000000	0.000000	4.400000E-8	0.164009	3.971825E-8	0.000000	0.000000	0.000000
4.000000E-8	0.125668	2.965420E-8	0.000000	0.000000	0.000000	8.400000E-8	0.025865	3.542340E-8	0.000000	0.000000	0.000000
2.000000E-8	0.198710	4.581413E-8	0.000000	0.000000	0.000000	4.800000E-8	0.227280	3.084401E-8	0.000000	0.000000	0.000000
3.200000E-8	0.250472	3.305543E-8	0.000000	0.000000	0.000000	6.800000E-8	0.039254	4.678296E-8	0.000000	0.000000	0.000000
0.000000	0.620224	3.259553E-8	0.000000	0.000000	0.000000	3.200000E-8	0.357798	3.588652E-8	0.000000	0.000000	0.000000
2.400000E-8	0.220211	3.793412E-8	0.000000	0.000000	0.000000	6.000000E-8	0.080576	3.866995E-8	0.000000	0.000000	0.000000
4.000000E-9	0.362775	4.606949E-8	0.000000	0.000000	0.000000	4.800000E-8	0.039400	7.070094E-8	0.000000	0.000000	0.000000
2.800000E-8	0.187373	3.592103E-8	0.000000	0.000000	0.000000	6.400000E-8	0.179274	3.435003E-8	0.000000	0.000000	0.000000
2.000000E-8	0.137030	6.054375E-8	0.000000	0.000000	0.000000	6.000000E-8	0.045401	4.184195E-8	0.000000	0.000000	0.000000
4.000000E-9	0.336264	4.340146E-8	0.000000	0.000000	0.000000	4.000000E-8	0.314460	4.020694E-8	0.000000	0.000000	0.000000
3.600000E-8	0.161331	3.323441E-8	0.000000	0.000000	0.000000	7.200000E-8	0.012608	1.251623E-7	0.000000	0.000000	0.000000
3.200000E-8	0.135568	4.102019E-8	0.000000	0.000000	0.000000	6.400000E-8	0.038838	2.785626E-8	0.000000	0.000000	0.000000
4.000000E-9	0.460248	4.009554E-8	0.000000	0.000000	0.000000	4.400000E-8	0.083062	3.545752E-8	0.000000	0.000000	0.000000
3.600000E-8	0.204779	3.156898E-8	0.000000	0.000000	0.000000	7.200000E-8	0.083865	3.460897E-8	0.000000	0.000000	0.000000
1.200000E-8	0.306386	4.360852E-8	0.000000	0.000000	0.000000	4.800000E-8	0.217413	4.146094E-8	0.000000	0.000000	0.000000
3.200000E-8	0.213980	3.274904E-8	0.000000	0.000000	0.000000	7.600000E-8	0.048643	4.397507E-8	0.000000	0.000000	0.000000
2.000000E-8	0.344818	3.440902E-8	0.000000	0.000000	0.000000	5.200000E-8	0.120326	4.582667E-8	0.000000	0.000000	0.000000
4.000000E-8	0.129705	3.533072E-8	0.000000	0.000000	0.000000	6.800000E-8	0.526096	4.119509E-8	0.000000	0.000000	0.000000
1.600000E-8	0.421102	3.483490E-8	0.000000	0.000000	0.000000	5.200000E-8	0.064990	3.699789E-8	0.000000	0.000000	0.000000
2.800000E-8	0.255949	3.095019E-8	0.000000	0.000000	0.000000	6.800000E-8	0.049663	3.782257E-8	0.000000	0.000000	0.000000
1.200000E-8	0.439568	3.750707E-8	0.000000	0.000000	0.000000	4.800000E-8	0.108787	3.055697E-8	0.000000	0.000000	0.000000
3.200000E-8	0.178241	3.697521E-8	0.000000	0.000000	0.000000	6.400000E-8	0.157198	5.219971E-8	0.000000	0.000000	0.000000
0.000000	0.430251	4.155784E-8	0.000000	0.000000	0.000000	3.200000E-8	0.281472	4.046852E-8	0.000000	0.000000	0.000000
1.200000E-8	0.337264	3.563836E-8	0.000000	0.000000	0.000000	4.400000E-8	0.044748	6.177934E-8	0.000000	0.000000	0.000000
3.200000E-8	0.241034	2.973567E-8	0.000000	0.000000	0.000000	6.400000E-8	0.179393	3.804031E-8	0.000000	0.000000	0.000000
2.800000E-8	0.212279	3.565525E-8	0.000000	0.000000	0.000000	8.000000E-8	0.020352	2.617320E-8	0.000000	0.000000	0.000000
2.000000E-8	0.267671	3.557961E-8	0.000000	0.000000	0.000000	6.000000E-8	0.077116	2.892883E-8	0.000000	0.000000	0.000000
3.600000E-8	0.154139	3.624931E-8	0.000000	0.000000	0.000000	6.800000E-8	0.072558	7.039990E-8	0.000000	0.000000	0.000000
4.000000E-8	0.147328	3.030044E-8	0.000000	0.000000	0.000000	7.200000E-8	0.049259	8.158481E-8	0.000000	0.000000	0.000000
4.000000E-8	0.156370	3.071644E-8	0.000000	0.000000	0.000000	8.400000E-8	0.025785	2.709349E-8	0.000000	0.000000	0.000000
2.800000E-8	0.245030	3.355346E-8	0.000000	0.000000	0.000000	7.200000E-8	0.044738	3.422207E-8	0.000000	0.000000	0.000000
1.600000E-8	0.217515	4.111198E-8	0.000000	0.000000	0.000000	4.800000E-8	0.111367	3.169278E-8	0.000000	0.000000	0.000000
4.000000E-9	0.437614	3.854244E-8	0.000000	0.000000	0.000000	4.800000E-8	0.027684	2.781326E-8	0.000000	0.000000	0.000000
3.600000E-8	0.211806	3.011159E-8	0.000000	0.000000	0.000000	8.000000E-8	0.030635	3.978835E-8	0.000000	0.000000	0.000000
0.000000	0.424260	3.937283E-8	0.000000	0.000000	0.000000	2.400000E-8	0.260785	3.580668E-8	0.000000	0.000000	0.000000
0.000000	0.619820	3.315947E-8	0.000000	0.000000	0.000000	2.400000E-8	0.221867	4.961200E-8	0.000000	0.000000	0.000000
4.800000E-8	0.086995	5.742484E-8	0.000000	0.000000	0.000000	8.400000E-8	0.075920	6.141339E-8	0.000000	0.000000	0.000000
4.000000E-8	0.136701	3.260637E-8	0.000000	0.000000	0.000000	8.000000E-8	0.025762	2.783265E-8	0.000000	0.000000	0.000000
0.000000	0.645031	3.282327E-8	0.000000	0.000000	0.000000	3.200000E-8	0.024974	3.670404E-8	0.000000	0.000000	0.000000
4.000000E-8	0.075815	5.596034E-8	0.000000	0.000000	0.000000	8.000000E-8	0.064739	3.880312E-8	0.000000	0.000000	0.000000
2.800000E-8	0.183243	3.446056E-8	0.000000	0.000000	0.000000	6.400000E-8	0.140480	4.642224E-8	0.000000	0.000000	0.000000
4.800000E-8	0.120960	2.667853E-8	0.000000	0.000000	0.000000	7.600000E-8	0.222555	2.944929E-8	0.000000	0.000000	0.000000
3.200000E-8	0.175178	3.092536E-8	0.000000	0.000000	0.000000	6.400000E-8	0.080954	2.968647E-8	0.000000	0.000000	0.000000
0.000000	0.346696	5.492934E-8	0.000000	0.000000	0.000000	3.200000E-8	0.665121	5.626142E-8	0.000000	0.000000	0.000000
4.000000E-8	0.120243	3.061058E-8	0.000000	0.000000	0.000000	7.200000E-8	0.085380	3.013043E-8	0.000000	0.000000	0.000000
3.200000E-8	0.184269	3.247692E-8	0.000000	0.000000	0.000000	6.400000E-8	0.152569	3.132802E-8	0.000000	0.000000	0.000000
4.000000E-9	0.612652	3.449654E-8	0.000000	0.000000	0.000000	4.400000E-8	0.208687	4.095884E-8	0.000000	0.000000	0.000000
2.800000E-8	0.230762	3.402776E-8	0.000000	0.000000	0.000000	6.000000E-8	0.051800	4.220674E-8	0.000000	0.000000	0.000000
3.600000E-8	0.178283	3.019932E-8	0.000000	0.000000	0.000000	7.200000E-8	0.029638	3.096406E-8	0.000000	0.000000	0.000000
0.000000	0.660401	3.367690E-8	0.000000	0.000000	0.000000	4.000000E-8	0.057313	3.905495E-8	0.000000	0.000000	0.000000
4.000000E-8	0.163187	3.042534E-8	0.000000	0.000000	0.000000	7.200000E-8	0.130071	3.223431E-8	0.000000	0.000000	0.000000
4.400000E-8	0.146867	2.855708E-8	0.000000	0.000000	0.000000	7.600000E-8	0.151403	3.526094E-8	0.000000	0.000000	0.000000
3.200000E-8	0.090937	6.066953E-8	0.000000	0.000000	0.000000	6.400000E-8	0.034078	6.865513E-8	0.000000	0.000000	0.000000
3.200000E-8	0.143282	4.268617E-8	0.000000	0.000000	0.000000	6.000000E-8	0.181160	4.183504E-8	0.000000	0.000000	0.000000
2.800000E-8	0.152200	3.651293E-8	0.000000	0.000000	0.000000	7.200000E-8	0.067030	4.039481E-8	0.000000	0.000000	0.000000
4.000000E-8	0.115277	2.980753E-8	0.000000	0.000000	0.000000	7.600000E-8	0.150065	4.531070E-8	0.000000	0.000000	0.000000
4.400000E-8	0.106687	2.893370E-8	0.000000	0.000000	0.000000	7.200000E-8	0.063988	4.932801E-8	0.000000	0.000000	0.000000
4.800000E-8	0.105535	3.261648E-8	0.000000	0.000000	0.000000	8.000000E-8	0.115506	4.675223E-8	0.000000	0.000000	0.000000
1.600000E-8	0.267373	3.936881E-8	0.000000	0.000000	0.000000	6.000000E-8	0.032910	2.965021E-8	0.000000	0.000000	0.000000
2.800000E-8	0.183475	3.950969E-8	0.000000	0.000000	0.000000	6.000000E-8	0.177770	4.231811E-8	0.000000	0.000000	0.000000
2.800000E-8	0.201726	3.637401E-8	0.000000	0.000000	0.000000	6.000000E-8	0.119839	4.651337E-8	0.000000	0.000000	0.000000
8.000000E-9	0.425988	3.736207E-8	0.000000	0.000000	0.000000	4.400000E-8	0.085253	4.257617E-8	0.000000	0.000000	0.000000
3.200000E-8	0.235693	3.186593E-8	0.000000	0.000000	0.000000	6.400000E-8	0.186725	3.369887E-8	0.000000	0.000000	0.000000
3.600000E-8	0.146424	3.378623E-8	0.000000	0.000000	0.000000	8.800000E-8	0.010691	9.254959E-8	0.000000	0.000000	0.000000
3.600000E-8	0.185158	3.012185E-8	0.000000	0.000000	0.000000	6.400000E-8	0.106545	4.960446E-8	0.000000	0.000000	0.000000
8.000000E-9	0.346594	4.717149E-8	0.000000	0.000000	0.000000	4.800000E-8	0.126916	3.729686E-8	0.000000	0.000000	0.000000
0.000000	0.499683	4.363016E-8	0.000000	0.000000	0.000000	4.000000E-8	0.320584	4.175885E-8	0.000000	0.000000	0.000000
2.400000E-8	0.242930	3.258116E-8	0.000000	0.000000	0.000000	6.400000E-8	0.059065	3.722263E-8	0.000000	0.000000	0.000000
0.000000	0.538437	3.497592E-8	0.000000	0.000000	0.000000	2.800000E-8	0.313496	3.722419E-8	0.000000	0.000000	0.000000
2.400000E-8	0.232092	3.089537E-8	0.000000	0.000000	0.000000	5.600000E-8	0.058201	2.917970E-8	0.000000	0.000000	0.000000
0.000000	0.455446	3.025012E-8	0.000000	0.000000	0.000000	4.000000E-8	0.018365	2.108438E-8	0.000000	0.000000	0.000000
2.000000E-8	0.241159	3.829166E-8	0.000000	0.000000	0.000000	6.400000E-8	0.032040	3.397971E-8	0.000000	0.000000	0.000000
1.600000E-8	0.374303	3.559630E-8	0.000000	0.000000	0.000000	5.200000E-8	0.058994	4.976963E-8	0.000000	0.000000	0.000000
4.000000E-8	0.149133	3.233617E-8	0.000000	0.000000	0.000000	7.600000E-8	0.089768	3.294970E-8	0.000000	0.000000	0.000000
4.800000E-8	0.105574	2.708264E-8	0.000000	0.000000	0.000000	7.600000E-8	0.178697	4.413294E-8	0.000000	0.000000	0.000000
1.600000E-8	0.376457	3.463306E-8	0.000000	0.000000	0.000000	5.600000E-8	0.057582	3.070419E-8	0.000000	0.000000	0.000000
8.000000E-9	0.519787	3.769701E-8	0.000000	0.000000	0.000000	5.200000E-8	0.043163	3.704710E-8	0.000000	0.000000	0.000000
0.000000	0.462400	3.501475E-8	0.000000	0.000000	0.000000	4.000000E-8	0.064264	6.004888E-8	0.000000	0.000000	0.000000
2.400000E-8	0.304698	3.058773E-8	0.000000	0.000000	0.000000	8.000000E-8	0.043963	3.288668E-8	0.000000	0.000000	0.000000
2.000000E-8	0.319409	2.993055E-8	0.000000	0.000000	0.000000	6.000000E-8	0.051992	2.933520E-8	0.000000	0.000000	0.000000
4.000000E-8	0.140143	3.430176E-8	0.000000	0.000000	0.000000	7.200000E-8	0.047849	3.276797E-8	0.000000	0.000000	0.000000
0.000000	0.441006	3.814549E-8	0.000000	0.000000	0.000000	3.200000E-8	0.138165	3.237205E-8	0.000000	0.000000	0.000000
2.800000E-8	0.173810	3.521834E-8	0.000000	0.000000	0.000000	6.000000E-8	0.223412	4.282762E-8	0.000000	0.000000	0.000000
2.400000E-8	0.156530	4.452171E-8	0.000000	0.000000	0.000000	6.000000E-8	0.154436	2.931468E-8	0.000000	0.000000	0.000000
4.800000E-8	0.139040	3.174001E-8	0.000000	0.000000	0.000000	7.600000E-8	0.325920	3.451380E-8	0.000000	0.000000	0.000000
3.600000E-8	0.128029	3.493847E-8	0.000000	0.000000	0.000000	7.200000E-8	0.086220	3.044215E-8	0.000000	0.000000	0.000000
8.000000E-9	0.469446	3.766557E-8	0.000000	0.000000	0.000000	5.200000E-8	0.036683	3.376648E-8	0.000000	0.000000	0.000000
1.200000E-8	0.334841	4.149942E-8	0.000000	0.000000	0.000000	5.600000E-8	0.054581	3.342829E-8	0.000000	0.000000	0.000000
4.400000E-8	0.114680	3.376515E-8	0.000000	0.000000	0.000000	8.000000E-8	0.033375	2.700812E-8	0.000000	0.000000	0.000000
1.600000E-8	0.296215	3.972723E-8	0.000000	0.000000	0.000000	5.200000E-8	0.268621	3.131449E-8	0.000000	0.000000	0.000000
1.200000E-8	0.419889	3.744096E-8	0.000000	0.000000	0.000000	4.800000E-8	0.189559	4.572959E-8	0.000000	0.000000	0.000000
4.000000E-8	0.169517	3.149627E-8	0.000000	0.000000	0.000000	6.800000E-8	0.099170	3.873506E-8	0.000000	0.000000	0.000000
3.200000E-8	0.147797	3.895269E-8	0.000000	0.000000	0.000000	6.400000E-8	0.094143	3.857611E-8	0.000000	0.000000	0.000000
0.000000	0.549393	3.491874E-8	0.000000	0.000000	0.000000	2.800000E-8	0.149401	5.401397E-8	0.000000	0.000000	0.000000
4.000000E-9	0.461284	3.836908E-8	0.000000	0.000000	0.000000	4.800000E-8	0.033356	2.855047E-8	0.000000	0.000000	0.000000
4.800000E-8	0.053425	5.998340E-8	0.000000	0.000000	0.000000	7.600000E-8	0.122243	2.704736E-8	0.000000	0.000000	0.000000
2.000000E-8	0.119178	5.959872E-8	0.000000	0.000000	0.000000	5.200000E-8	0.047860	2.678512E-8	0.000000	0.000000	0.000000
2.800000E-8	0.186296	3.649757E-8	0.000000	0.000000	0.000000	6.000000E-8	0.127294	6.109870E-8	0.000000	0.000000	0.000000
2.400000E-8	0.253143	3.399536E-8	0.000000	0.000000	0.000000	6.400000E-8	0.030112	3.047031E-8	0.000000	0.000000	0.000000
4.000000E-9	0.490500	4.165337E-8	0.000000	0.000000	0.000000	4.400000E-8	0.117741	5.108898E-8	0.000000	0.000000	0.000000
2.800000E-8	0.233950	3.315983E-8	0.000000	0.000000	0.000000	6.400000E-8	0.054176	3.469864E-8	0.000000	0.000000	0.000000
3.600000E-8	0.128069	5.044344E-8	0.000000	0.000000	0.000000	6.000000E-8	0.642526	3.932222E-8	0.000000	0.000000	0.000000
8.000000E-9	0.437122	3.983087E-8	0.000000	0.000000	0.000000	4.800000E-8	0.098647	3.911610E-8	0.000000	0.000000	0.000000
8.000000E-9	0.311396	3.541019E-8	0.000000	0.000000	0.000000	4.800000E-8	0.149928	3.539811E-8	0.000000	0.000000	0.000000
2.800000E-8	0.192538	3.395783E-8	0.000000	0.000000	0.000000	7.200000E-8	0.020138	8.638656E-8	0.000000	0.000000	0.000000
2.400000E-8	0.214930	3.432620E-8	0.000000	0.000000	0.000000	6.000000E-8	0.152944	3.592838E-8	0.000000	0.000000	0.000000
0.000000	0.413823	3.854291E-8	0.000000	0.000000	0.000000	3.600000E-8	0.137085	4.325458E-8	0.000000	0.000000	0.000000
1.600000E-8	0.130477	6.194387E-8	0.000000	0.000000	0.000000	6.400000E-8	0.029175	4.451823E-8	0.000000	0.000000	0.000000
0.000000	0.628944	3.498599E-8	0.000000	0.000000	0.000000	4.400000E-8	0.027048	3.138134E-8	0.000000	0.000000	0.000000
2.800000E-8	0.208967	3.845603E-8	0.000000	0.000000	0.000000	6.400000E-8	0.129207	4.082011E-8	0.000000	0.000000	0.000000
3.200000E-8	0.201189	3.421862E-8	0.000000	0.000000	0.000000	6.400000E-8	0.283548	3.556917E-8	0.000000	0.000000	0.000000
8.000000E-9	0.420692	3.992699E-8	0.000000	0.000000	0.000000	4.800000E-8	0.121539	3.115253E-8	0.000000	0.000000	0.000000
3.600000E-8	0.215932	3.010699E-8	0.000000	0.000000	0.000000	7.600000E-8	0.048748	4.543007E-8	0.000000	0.000000	0.000000
1.600000E-8	0.309181	3.977734E-8	0.000000	0.000000	0.000000	4.800000E-8	0.487121	4.177271E-8	0.000000	0.000000	0.000000
2.800000E-8	0.164820	3.909723E-8	0.000000	0.000000	0.000000	6.000000E-8	0.021154	5.246381E-8	0.000000	0.000000	0.000000
2.400000E-8	0.308523	3.174326E-8	0.000000	0.000000	0.000000	6.000000E-8	0.038585	3.617348E-8	0.000000	0.000000	0.000000
4.800000E-8	0.120769	2.674800E-8	0.000000	0.000000	0.000000	8.000000E-8	0.056512	3.279954E-8	0.000000	0.000000	0.000000
0.000000	0.345294	5.656542E-8	0.000000	0.000000	0.000000	4.000000E-8	0.135075	3.483599E-8	0.000000	0.000000	0.000000
4.800000E-8	0.088780	3.188156E-8	0.000000	0.000000	0.000000	8.800000E-8	0.069295	5.745387E-8	0.000000	0.000000	0.000000
0.000000	0.533088	4.176095E-8	0.000000	0.000000	0.000000	3.600000E-8	0.097062	3.434946E-8	0.000000	0.000000	0.000000
1.600000E-8	0.330092	3.532348E-8	0.000000	0.000000	0.000000	5.600000E-8	0.073932	3.743159E-8	0.000000	0.000000	0.000000
0.000000	0.457742	4.436906E-8	0.000000	0.000000	0.000000	3.200000E-8	0.171434	3.443430E-8	0.000000	0.000000	0.000000
0.000000	0.570029	3.944607E-8	0.000000	0.000000	0.000000	3.600000E-8	0.409845	3.738226E-8	0.000000	0.000000	0.000000
0.000000	0.492545	3.247975E-8	0.000000	0.000000	0.000000	2.000000E-8	0.102055	3.586359E-8	0.000000	0.000000	0.000000
1.200000E-8	0.366347	3.967734E-8	0.000000	0.000000	0.000000	5.200000E-8	0.036077	3.372083E-8	0.000000	0.000000	0.000000
4.000000E-8	0.116164	4.214912E-8	0.000000	0.000000	0.000000	6.800000E-8	0.175204	4.725002E-8	0.000000	0.000000	0.000000
2.000000E-8	0.184349	4.739032E-8	0.000000	0.000000	0.000000	6.800000E-8	0.021118	4.408631E-8	0.000000	0.000000	0.000000
4.000000E-8	0.082572	4.673626E-8	0.000000	0.000000	0.000000	6.800000E-8	0.143735	4.263360E-8	0.000000	0.000000	0.000000
4.000000E-8	0.162091	2.987104E-8	0.000000	0.000000	0.000000	7.600000E-8	0.053838	5.154619E-8	0.000000	0.000000	0.000000
0.000000	0.615502	3.708141E-8	0.000000	0.000000	0.000000	4.800000E-8	0.058093	3.098204E-8	0.000000	0.000000	0.000000
4.000000E-9	0.411679	4.063321E-8	0.000000	0.000000	0.000000	4.400000E-8	0.044967	5.588846E-8	0.000000	0.000000	0.000000
2.400000E-8	0.217861	3.763597E-8	0.000000	0.000000	0.000000	7.600000E-8	0.023448	4.840964E-8	0.000000	0.000000	0.000000
4.000000E-8	0.163328	3.252912E-8	0.000000	0.000000	0.000000	7.600000E-8	0.141181	3.788987E-8	0.000000	0.000000	0.000000
2.400000E-8	0.203357	3.376507E-8	0.000000	0.000000	0.000000	5.600000E-8	0.571301	4.005010E-8	0.000000	0.000000	0.000000
2.400000E-8	0.211133	3.895573E-8	0.000000	0.000000	0.000000	5.600000E-8	0.087247	5.993388E-8	0.000000	0.000000	0.000000
4.000000E-8	0.119089	3.214316E-8	0.000000	0.000000	0.000000	8.000000E-8	0.022448	3.147329E-8	0.000000	0.000000	0.000000
2.000000E-8	0.345357	3.208768E-8	0.000000	0.000000	0.000000	6.800000E-8	0.038565	3.348323E-8	0.000000	0.000000	0.000000
3.600000E-8	0.172633	3.114605E-8	0.000000	0.000000	0.000000	6.800000E-8	0.137752	3.635526E-8	0.000000	0.000000	0.000000
0.000000	0.641532	3.321997E-8	0.000000	0.000000	0.000000	2.400000E-8	0.270167	3.474245E-8	0.000000	0.000000	0.000000
2.400000E-8	0.246189	3.129648E-8	0.000000	0.000000	0.000000	6.000000E-8	0.101323	3.743646E-8	0.000000	0.000000	0.000000
4.400000E-8	0.107665	3.764745E-8	0.000000	0.000000	0.000000	7.600000E-8	0.030868	2.723261E-8	0.000000	0.000000	0.000000
4.400000E-8	0.114894	3.822899E-8	0.000000	0.000000	0.000000	7.600000E-8	0.039490	6.938858E-8	0.000000	0.000000	0.000000
4.000000E-8	0.133036	3.187565E-8	0.000000	0.000000	0.000000	7.200000E-8	0.158688	4.354011E-8	0.000000	0.000000	0.000000
2.400000E-8	0.148287	5.227593E-8	0.000000	0.000000	0.000000	5.600000E-8	0.378058	4.219329E-8	0.000000	0.000000	0.000000
1.200000E-8	0.474496	3.612809E-8	0.000000	0.000000	0.000000	5.200000E-8	0.152181	3.418069E-8	0.000000	0.000000	0.000000
1.200000E-8	0.372389	3.395318E-8	0.000000	0.000000	0.000000	4.800000E-8	0.142629	3.872618E-8	0.000000	0.000000	0.000000
2.000000E-8	0.366767	3.242797E-8	0.000000	0.000000	0.000000	5.600000E-8	0.062758	2.938733E-8	0.000000	0.000000	0.000000
2.800000E-8	0.226229	3.150975E-8	0.000000	0.000000	0.000000	6.400000E-8	0.022318	2.659021E-8	0.000000	0.000000	0.000000
3.200000E-8	0.182691	3.752523E-8	0.000000	0.000000	0.000000	6.400000E-8	0.181925	4.158344E-8	0.000000	0.000000	0.000000
2.800000E-8	0.184079	3.637163E-8	0.000000	0.000000	0.000000	6.800000E-8	0.066204	3.263550E-8	0.000000	0.000000	0.000000
4.400000E-8	0.149402	2.642914E-8	0.000000	0.000000	0.000000	9.200000E-8	0.020767	3.404339E-8	0.000000	0.000000	0.000000
3.600000E-8	0.195326	2.997174E-8	0.000000	0.000000	0.000000	6.800000E-8	0.105675	4.180474E-8	0.000000	0.000000	0.000000
3.600000E-8	0.181677	3.064614E-8	0.000000	0.000000	0.000000	3.760000E-7	0.019444	2.210377E-8	0.000000	0.000000	0.000000
2.800000E-8	0.304101	2.791035E-8	0.000000	0.000000	0.000000	6.400000E-8	0.316109	3.755114E-8	0.000000	0.000000	0.000000
4.400000E-8	0.115576	3.760370E-8	0.000000	0.000000	0.000000	1.080000E-7	0.015924	5.010427E-8	0.000000	0.000000	0.000000
4.000000E-9	0.349261	3.998504E-8	0.000000	0.000000	0.000000	4.000000E-8	0.143471	3.402631E-8	0.000000	0.000000	0.000000
1.200000E-8	0.395928	3.490181E-8	0.000000	0.000000	0.000000	4.800000E-8	0.108842	3.913766E-8	0.000000	0.000000	0.000000
4.400000E-8	0.141167	2.692227E-8	0.000000	0.000000	0.000000	8.000000E-8	0.071519	3.689373E-8	0.000000	0.000000	0.000000
1.200000E-8	0.347867	3.563149E-8	0.000000	0.000000	0.000000	4.400000E-8	0.322399	4.476646E-8	0.000000	0.000000	0.000000
2.000000E-8	0.211033	4.073681E-8	0.000000	0.000000	0.000000	5.600000E-8	0.048763	2.830388E-8	0.000000	0.000000	0.000000
8.000000E-9	0.362517	3.946548E-8	0.000000	0.000000	0.000000	4.400000E-8	0.457586	3.465049E-8	0.000000	0.000000	0.000000
2.800000E-8	0.185974	3.699384E-8	0.000000	0.000000	0.000000	6.000000E-8	0.223493	4.071278E-8	0.000000	0.000000	0.000000
2.400000E-8	0.267566	3.275161E-8	0.000000	0.000000	0.000000	5.600000E-8	0.174192	3.697632E-8	0.000000	0.000000	0.000000
3.200000E-8	0.145940	3.836112E-8	0.000000	0.000000	0.000000	6.400000E-8	0.045806	4.974912E-8	0.000000	0.000000	0.000000
2.000000E-8	0.165915	4.887227E-8	0.000000	0.000000	0.000000	5.600000E-8	0.038804	5.278232E-8	0.000000	0.000000	0.000000
2.400000E-8	0.180884	3.790713E-8	0.000000	0.000000	0.000000	6.800000E-8	0.043032	3.237869E-8	0.000000	0.000000	0.000000
2.400000E-8	0.340963	3.379402E-8	0.000000	0.000000	0.000000	5.600000E-8	0.268251	3.824787E-8	0.000000	0.000000	0.000000
0.000000	0.425139	4.359471E-8	0.000000	0.000000	0.000000	3.600000E-8	0.334271	3.762957E-8	0.000000	0.000000	0.000000
1.600000E-8	0.269179	3.574575E-8	0.000000	0.000000	0.000000	5.200000E-8	0.044562	8.347274E-8	0.000000	0.000000	0.000000
4.800000E-8	0.119010	3.152559E-8	0.000000	0.000000	0.000000	8.000000E-8	0.110652	3.791177E-8	0.000000	0.000000	0.000000
8.000000E-9	0.424334	3.674971E-8	0.000000	0.000000	0.000000	4.400000E-8	0.350526	5.340498E-8	0.000000	0.000000	0.000000
4.000000E-9	0.278575	5.568609E-8	0.000000	0.000000	0.000000	3.600000E-8	0.650446	3.711373E-8	0.000000	0.000000	0.000000
2.800000E-8	0.198179	3.781638E-8	0.000000	0.000000	0.000000	6.000000E-8	0.132713	5.742765E-8	0.000000	0.000000	0.000000
0.000000	0.264796	6.279947E-8	0.000000	0.000000	0.000000	2.400000E-8	0.236613	4.465140E-8	0.000000	0.000000	0.000000
4.800000E-8	0.070759	3.733572E-8	0.000000	0.000000	0.000000	8.000000E-8	0.128678	6.128301E-8	0.000000	0.000000	0.000000
1.600000E-8	0.274514	4.144459E-8	0.000000	0.000000	0.000000	6.000000E-8	0.068690	4.357866E-8	0.000000	0.000000	0.000000
2.800000E-8	0.218389	3.451282E-8	0.000000	0.000000	0.000000	6.400000E-8	0.049380	3.361074E-8	0.000000	0.000000	0.000000
2.000000E-8	0.352673	2.965672E-8	0.000000	0.000000	0.000000	6.000000E-8	0.039974	5.597283E-8	0.000000	0.000000	0.000000
2.000000E-8	0.362554	3.134978E-8	0.000000	0.000000	0.000000	5.200000E-8	0.194075	3.632023E-8	0.000000	0.000000	0.000000
8.000000E-9	0.492779	3.615597E-8	0.000000	0.000000	0.000000	4.800000E-8	0.204514	8.238904E-8	0.000000	0.000000	0.000000
2.800000E-8	0.130975	4.495988E-8	0.000000	0.000000	0.000000	6.800000E-8	0.018156	2.683473E-8	0.000000	0.000000	0.000000
3.200000E-8	0.206310	3.299915E-8	0.000000	0.000000	0.000000	8.400000E-8	0.026138	3.205271E-8	0.000000	0.000000	0.000000
